comment_id,text,timestamp,source_url,text_raw,text_clean,word_count,english_word_count,has_english_word,is_strict_english,emoji_removed_text,tokens,tokens_no_stopwords,tokens_lemmatized,processed_text,is_relevant,relevance_score,relevance_reason,relevance_terms,is_sarcastic,raw_compound,raw_label,compound,pos,neu,neg,label,corrected_compound,corrected_label,local_correction_applied,local_correction_score,local_correction_terms,nrc_token_count,nrc_matched_token_count,nrc_base_anger,nrc_base_anticipation,nrc_base_fear,nrc_base_trust,nrc_base_sadness,nrc_base_hope,nrc_base_frustration,local_emotion_applied,local_emotion_terms,local_emotion_match_count,local_anger_score,local_fear_score,local_trust_score,local_hope_score,local_sadness_score,local_frustration_score,nrc_anger,nrc_anticipation,nrc_fear,nrc_trust,nrc_sadness,nrc_hope,nrc_frustration,naive_bayes_prediction,logistic_regression_prediction,svm_prediction,analysis_batch_id,analysis_timestamp
1045021707103658,"So where has the 400 Magawattes gone? The truth is Zesco and the government are not willing to be giving power to residential customers, we are grown up people to understand they motive.
We are in the hands of pure Capitalists no hearts for citizens, 
I'm so disappointed on this issue and there was no need to have that press briefing where people were made to clap without knowing what they were clapping for...... 
Boma we are your people and have mercy on us, some of us we can't afford those solars for K34,000, if anything 70 percent of Zambians cannot afford reasonable solars , even those ma Sun king solar people are struggling to buy them.....",2026-06-20T20:41:32.582159+00:00,https://www.facebook.com/share/p/1Cv97GAZLh/,"So where has the 400 Magawattes gone? The truth is Zesco and the government are not willing to be giving power to residential customers, we are grown up people to understand they motive.
We are in the hands of pure Capitalists no hearts for citizens, 
I'm so disappointed on this issue and there was no need to have that press briefing where people were made to clap without knowing what they were clapping for...... 
Boma we are your people and have mercy on us, some of us we can't afford those solars for K34,000, if anything 70 percent of Zambians cannot afford reasonable solars , even those ma Sun king solar people are struggling to buy them.....",so where has the 400 magawattes gone the truth is zesco and the government are not willing to be giving power to residential customers we are grown up people to understand they motive we are in the hands of pure capitalists no hearts for citizens i m so disappointed on this issue and there was no need to have that press briefing where people were made to clap without knowing what they were clapping for boma we are your people and have mercy on us some of us we can t afford those solars for k34 000 if anything 70 percent of zambians cannot afford reasonable solars even those ma sun king solar people are struggling to buy them,119,,,,so where has the 400 magawattes gone the truth is zesco and the government are not willing to be giving power to residential customers we are grown up people to understand they motive we are in the hands of pure capitalists no hearts for citizens i m so disappointed on this issue and there was no need to have that press briefing where people were made to clap without knowing what they were clapping for boma we are your people and have mercy on us some of us we can t afford those solars for k34 000 if anything 70 percent of zambians cannot afford reasonable solars even those ma sun king solar people are struggling to buy them,"['so', 'where', 'has', 'the', '400', 'magawattes', 'gone', 'the', 'truth', 'is', 'zesco', 'and', 'the', 'government', 'are', 'not', 'willing', 'to', 'be', 'giving', 'power', 'to', 'residential', 'customers', 'we', 'are', 'grown', 'up', 'people', 'to', 'understand', 'they', 'motive', 'we', 'are', 'in', 'the', 'hands', 'of', 'pure', 'capitalists', 'no', 'hearts', 'for', 'citizens', 'i', 'm', 'so', 'disappointed', 'on', 'this', 'issue', 'and', 'there', 'was', 'no', 'need', 'to', 'have', 'that', 'press', 'briefing', 'where', 'people', 'were', 'made', 'to', 'clap', 'without', 'knowing', 'what', 'they', 'were', 'clapping', 'for', 'boma', 'we', 'are', 'your', 'people', 'and', 'have', 'mercy', 'on', 'us', 'some', 'of', 'us', 'we', 'can', 't', 'afford', 'those', 'solars', 'for', 'k34', '000', 'if', 'anything', '70', 'percent', 'of', 'zambians', 'cannot', 'afford', 'reasonable', 'solars', 'even', 'those', 'ma', 'sun', 'king', 'solar', 'people', 'are', 'struggling', 'to', 'buy', 'them']","['400', 'magawattes', 'gone', 'truth', 'zesco', 'government', 'willing', 'giving', 'power', 'residential', 'customers', 'grown', 'people', 'understand', 'motive', 'hands', 'pure', 'capitalists', 'hearts', 'citizens', 'm', 'disappointed', 'issue', 'need', 'press', 'briefing', 'people', 'made', 'clap', 'without', 'knowing', 'clapping', 'boma', 'people', 'mercy', 'us', 'us', 't', 'afford', 'those', 'solars', 'k34', '000', 'anything', '70', 'percent', 'zambians', 'cannot', 'afford', 'reasonable', 'solars', 'even', 'those', 'ma', 'sun', 'king', 'solar', 'people', 'struggling', 'buy']","['400', 'magawattes', 'gone', 'truth', 'zesco', 'government', 'willing', 'giving', 'power', 'residential', 'customers', 'grown', 'people', 'understand', 'motive', 'hands', 'pure', 'capitalists', 'hearts', 'citizens', 'm', 'disappointed', 'issue', 'need', 'press', 'briefing', 'people', 'made', 'clap', 'without', 'knowing', 'clapping', 'boma', 'people', 'mercy', 'us', 'us', 't', 'afford', 'those', 'solars', 'k34', '000', 'anything', '70', 'percent', 'zambians', 'cannot', 'afford', 'reasonable', 'solars', 'even', 'those', 'ma', 'sun', 'king', 'solar', 'people', 'struggling', 'buy']",400 magawattes gone truth zesco government willing giving power residential customers grown people understand motive hands pure capitalists hearts citizens m disappointed issue need press briefing people made clap without knowing clapping boma people mercy us us t afford those solars k34 000 anything 70 percent zambians cannot afford reasonable solars even those ma sun king solar people struggling buy,True,10,matched_energy_and_context_terms,"gone,power,solar,zesco",False,0.0772,positive,0.0772,0.109,0.802,0.089,positive,0.0772,positive,False,0.0,,60,12,0.016666666666666666,0.03333333333333333,0.016666666666666666,0.05,0.016666666666666666,0.03333333333333333,0.016666666666666666,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.03333333333333333,0.016666666666666666,0.05,0.016666666666666666,0.03333333333333333,0.016666666666666666,positive,positive,positive,20260620T204132Z-0feccc02f1c2,2026-06-20T20:41:35.490092+00:00
518066994189067,People need electricity ⚡️ in day not sleeping time you can make time table where by you give us electricity from 7 to 23 then you turn off what’s difficult is that sure how can you bring electricity around 24 when people are sleeping that’s be crazy if l was a president l would have failed all Zesco minister this is too much,2026-06-20T20:41:32.582183+00:00,https://www.facebook.com/share/p/1Cv97GAZLh/,People need electricity ⚡️ in day not sleeping time you can make time table where by you give us electricity from 7 to 23 then you turn off what’s difficult is that sure how can you bring electricity around 24 when people are sleeping that’s be crazy if l was a president l would have failed all Zesco minister this is too much,people need electricity ⚡️ in day not sleeping time you can make time table where by you give us electricity from 7 to 23 then you turn off what’s difficult is that sure how can you bring electricity around 24 when people are sleeping that’s be crazy if l was a president l would have failed all zesco minister this is too much,64,,,,people need electricity ️ in day not sleeping time you can make time table where by you give us electricity from 7 to 23 then you turn off what’s difficult is that sure how can you bring electricity around 24 when people are sleeping that’s be crazy if l was a president l would have failed all zesco minister this is too much,"['people', 'need', 'electricity', 'in', 'day', 'not', 'sleeping', 'time', 'you', 'can', 'make', 'time', 'table', 'where', 'by', 'you', 'give', 'us', 'electricity', 'from', '7', 'to', '23', 'then', 'you', 'turn', 'off', 'what', 's', 'difficult', 'is', 'that', 'sure', 'how', 'can', 'you', 'bring', 'electricity', 'around', '24', 'when', 'people', 'are', 'sleeping', 'that', 's', 'be', 'crazy', 'if', 'l', 'was', 'a', 'president', 'l', 'would', 'have', 'failed', 'all', 'zesco', 'minister', 'this', 'is', 'too', 'much']","['people', 'need', 'electricity', 'day', 'sleeping', 'time', 'make', 'time', 'table', 'give', 'us', 'electricity', '7', '23', 'turn', 'off', 's', 'difficult', 'sure', 'how', 'bring', 'electricity', 'around', '24', 'people', 'sleeping', 's', 'crazy', 'l', 'president', 'l', 'would', 'failed', 'zesco', 'minister', 'too', 'much']","['people', 'need', 'electricity', 'day', 'sleeping', 'time', 'make', 'time', 'table', 'give', 'us', 'electricity', '7', '23', 'turn', 'off', 's', 'difficult', 'sure', 'how', 'bring', 'electricity', 'around', '24', 'people', 'sleeping', 's', 'crazy', 'l', 'president', 'l', 'would', 'failed', 'zesco', 'minister', 'too', 'much']",people need electricity day sleeping time make time table give us electricity 7 23 turn off s difficult sure how bring electricity around 24 people sleeping s crazy l president l would failed zesco minister too much,True,7,matched_energy_and_context_terms,"electricity,off,zesco",False,-0.7096,negative,-0.7096,0.06,0.727,0.213,negative,-0.7096,negative,False,0.0,,37,8,0.02702702702702703,0.05405405405405406,0.05405405405405406,0.02702702702702703,0.02702702702702703,0.05405405405405406,0.02702702702702703,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.05405405405405406,0.05405405405405406,0.02702702702702703,0.02702702702702703,0.05405405405405406,0.02702702702702703,negative,negative,negative,20260620T204132Z-0feccc02f1c2,2026-06-20T20:41:35.490092+00:00
380111615196118,This right here is a circus act,2026-06-20T20:41:32.582188+00:00,https://www.facebook.com/share/p/1Cv97GAZLh/,This right here is a circus act,this right here is a circus act,7,,,,this right here is a circus act,"['this', 'right', 'here', 'is', 'a', 'circus', 'act']","['right', 'circus', 'act']","['right', 'circus', 'act']",right circus act,False,0,no_energy_or_zesco_terms,,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,neutral,20260620T204132Z-0feccc02f1c2,2026-06-20T20:41:35.490092+00:00
1935125996964359,"I don't know who needs to hear this, but 

Isaiah 60:22 
says, ""when time is right I the Lord will make it happen"".

Ecclesiastes 3 vs 11 says He makes everything beautiful in its time. 
So my encouragement today is 'don't give up'. God is mindful of you. He will also make you prosper. God knows you're tired. He knows you’re frustrated. Pray and wait. Trust His timing. He won’t let you down.
Please Bless my day with a follow, I will be glad to be followed by you🤲🏽. 
It could mean alot. Thank you 🤍",2026-06-20T20:41:32.582192+00:00,https://www.facebook.com/share/p/1Cv97GAZLh/,"I don't know who needs to hear this, but 

Isaiah 60:22 
says, ""when time is right I the Lord will make it happen"".

Ecclesiastes 3 vs 11 says He makes everything beautiful in its time. 
So my encouragement today is 'don't give up'. God is mindful of you. He will also make you prosper. God knows you're tired. He knows you’re frustrated. Pray and wait. Trust His timing. He won’t let you down.
Please Bless my day with a follow, I will be glad to be followed by you🤲🏽. 
It could mean alot. Thank you 🤍",i don t know who needs to hear this but isaiah 60 22 says when time is right i the lord will make it happen ecclesiastes 3 vs 11 says he makes everything beautiful in its time so my encouragement today is don t give up god is mindful of you he will also make you prosper god knows you re tired he knows you’re frustrated pray and wait trust his timing he won’t let you down please bless my day with a follow i will be glad to be followed by you🤲🏽 it could mean alot thank you 🤍,101,,,,i don t know who needs to hear this but isaiah 60 22 says when time is right i the lord will make it happen ecclesiastes 3 vs 11 says he makes everything beautiful in its time so my encouragement today is don t give up god is mindful of you he will also make you prosper god knows you re tired he knows you’re frustrated pray and wait trust his timing he won’t let you down please bless my day with a follow i will be glad to be followed by you it could mean alot thank you,"['i', 'don', 't', 'know', 'who', 'needs', 'to', 'hear', 'this', 'but', 'isaiah', '60', '22', 'says', 'when', 'time', 'is', 'right', 'i', 'the', 'lord', 'will', 'make', 'it', 'happen', 'ecclesiastes', '3', 'vs', '11', 'says', 'he', 'makes', 'everything', 'beautiful', 'in', 'its', 'time', 'so', 'my', 'encouragement', 'today', 'is', 'don', 't', 'give', 'up', 'god', 'is', 'mindful', 'of', 'you', 'he', 'will', 'also', 'make', 'you', 'prosper', 'god', 'knows', 'you', 're', 'tired', 'he', 'knows', 'you', 're', 'frustrated', 'pray', 'and', 'wait', 'trust', 'his', 'timing', 'he', 'won', 't', 'let', 'you', 'down', 'please', 'bless', 'my', 'day', 'with', 'a', 'follow', 'i', 'will', 'be', 'glad', 'to', 'be', 'followed', 'by', 'you', 'it', 'could', 'mean', 'alot', 'thank', 'you']","['don', 't', 'know', 'needs', 'hear', 'isaiah', '60', '22', 'says', 'time', 'right', 'lord', 'make', 'happen', 'ecclesiastes', '3', 'vs', '11', 'says', 'makes', 'everything', 'beautiful', 'time', 'encouragement', 'today', 'don', 't', 'give', 'god', 'mindful', 'also', 'make', 'prosper', 'god', 'knows', 're', 'tired', 'knows', 're', 'frustrated', 'pray', 'wait', 'trust', 'timing', 'won', 't', 'let', 'down', 'please', 'bless', 'day', 'follow', 'glad', 'followed', 'could', 'mean', 'alot', 'thank']","['don', 't', 'know', 'needs', 'hear', 'isaiah', '60', '22', 'says', 'time', 'right', 'lord', 'make', 'happen', 'ecclesiastes', '3', 'vs', '11', 'says', 'makes', 'everything', 'beautiful', 'time', 'encouragement', 'today', 'don', 't', 'give', 'god', 'mindful', 'also', 'make', 'prosper', 'god', 'knows', 're', 'tired', 'knows', 're', 'frustrated', 'pray', 'wait', 'trust', 'timing', 'won', 't', 'let', 'down', 'please', 'bless', 'day', 'follow', 'glad', 'followed', 'could', 'mean', 'alot', 'thank']",don t know needs hear isaiah 60 22 says time right lord make happen ecclesiastes 3 vs 11 says makes everything beautiful time encouragement today don t give god mindful also make prosper god knows re tired knows re frustrated pray wait trust timing won t let down please bless day follow glad followed could mean alot thank,False,0,no_energy_or_zesco_terms,,False,0.9702,positive,0.9702,0.394,0.525,0.081,positive,0.9702,positive,False,0.0,,58,19,0.017241379310344827,0.1724137931034483,0.05172413793103448,0.13793103448275862,0.0,0.1724137931034483,0.008620689655172414,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.1724137931034483,0.05172413793103448,0.13793103448275862,0.0,0.1724137931034483,0.008620689655172414,positive,positive,positive,20260620T204132Z-0feccc02f1c2,2026-06-20T20:41:35.490092+00:00
862608649273728,"Why are we still on 3hours ai😡😡😡
Imwe simuna kambe ati effective October vizachinja vintu🙄",2026-06-20T20:41:32.582195+00:00,https://www.facebook.com/share/p/1Cv97GAZLh/,"Why are we still on 3hours ai😡😡😡
Imwe simuna kambe ati effective October vizachinja vintu🙄",why are we still on 3hours ai😡😡😡 imwe simuna kambe ati effective october vizachinja vintu🙄,15,,,,why are we still on 3hours ai imwe simuna kambe ati effective october vizachinja vintu,"['why', 'are', 'we', 'still', 'on', '3hours', 'ai', 'imwe', 'simuna', 'kambe', 'ati', 'effective', 'october', 'vizachinja', 'vintu']","['still', '3hours', 'ai', 'imwe', 'simuna', 'kambe', 'ati', 'effective', 'october', 'vizachinja', 'vintu']","['still', '3hours', 'ai', 'imwe', 'simuna', 'kambe', 'ati', 'effective', 'october', 'vizachinja', 'vintu']",still 3hours ai imwe simuna kambe ati effective october vizachinja vintu,False,1,no_energy_or_zesco_terms,october,False,0.4767,positive,0.4767,0.237,0.763,0.0,positive,0.4767,positive,False,0.0,,11,1,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,True,imwe,1,0.3,0.0,0.0,0.0,0.1,0.4,0.3,0.0,0.0,0.09090909090909091,0.1,0.0,0.4,negative,negative,positive,20260620T204132Z-0feccc02f1c2,2026-06-20T20:41:35.490092+00:00
1056556399810818,"Zesco Limited Also re-share the schedule which shows which area is in which group. You honestly don't expect us to memorize something that didn't work. With the Maamba collieries back on the grid and power imports being made, it would have made sense if we had at least upto 6 hours of power per day. Even if the 6 hours is rationed in 2 x 3 hours per day.",2026-06-20T20:41:32.582198+00:00,https://www.facebook.com/share/p/1Cv97GAZLh/,"Zesco Limited Also re-share the schedule which shows which area is in which group. You honestly don't expect us to memorize something that didn't work. With the Maamba collieries back on the grid and power imports being made, it would have made sense if we had at least upto 6 hours of power per day. Even if the 6 hours is rationed in 2 x 3 hours per day.",zesco limited also re share the schedule which shows which area is in which group you honestly don t expect us to memorize something that didn t work with the maamba collieries back on the grid and power imports being made it would have made sense if we had at least upto 6 hours of power per day even if the 6 hours is rationed in 2 x 3 hours per day,72,,,,zesco limited also re share the schedule which shows which area is in which group you honestly don t expect us to memorize something that didn t work with the maamba collieries back on the grid and power imports being made it would have made sense if we had at least upto 6 hours of power per day even if the 6 hours is rationed in 2 x 3 hours per day,"['zesco', 'limited', 'also', 're', 'share', 'the', 'schedule', 'which', 'shows', 'which', 'area', 'is', 'in', 'which', 'group', 'you', 'honestly', 'don', 't', 'expect', 'us', 'to', 'memorize', 'something', 'that', 'didn', 't', 'work', 'with', 'the', 'maamba', 'collieries', 'back', 'on', 'the', 'grid', 'and', 'power', 'imports', 'being', 'made', 'it', 'would', 'have', 'made', 'sense', 'if', 'we', 'had', 'at', 'least', 'upto', '6', 'hours', 'of', 'power', 'per', 'day', 'even', 'if', 'the', '6', 'hours', 'is', 'rationed', 'in', '2', 'x', '3', 'hours', 'per', 'day']","['zesco', 'limited', 'also', 're', 'share', 'schedule', 'shows', 'area', 'group', 'honestly', 'don', 't', 'expect', 'us', 'memorize', 'something', 'didn', 't', 'work', 'maamba', 'collieries', 'back', 'grid', 'power', 'imports', 'being', 'made', 'would', 'made', 'sense', 'least', 'upto', '6', 'hours', 'power', 'per', 'day', 'even', '6', 'hours', 'rationed', '2', 'x', '3', 'hours', 'per', 'day']","['zesco', 'limited', 'also', 're', 'share', 'schedule', 'shows', 'area', 'group', 'honestly', 'don', 't', 'expect', 'us', 'memorize', 'something', 'didn', 't', 'work', 'maamba', 'collieries', 'back', 'grid', 'power', 'imports', 'being', 'made', 'would', 'made', 'sense', 'least', 'upto', '6', 'hours', 'power', 'per', 'day', 'even', '6', 'hours', 'rationed', '2', 'x', '3', 'hours', 'per', 'day']",zesco limited also re share schedule shows area group honestly don t expect us memorize something didn t work maamba collieries back grid power imports being made would made sense least upto 6 hours power per day even 6 hours rationed 2 x 3 hours per day,True,12,matched_energy_and_context_terms,"grid,group,hours,power,schedule,zesco",True,0.5106,positive,0.5106,0.118,0.839,0.043,negative,0.5106,negative,False,0.0,,47,5,0.02127659574468085,0.0425531914893617,0.0,0.06382978723404255,0.02127659574468085,0.0425531914893617,0.02127659574468085,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0425531914893617,0.0,0.06382978723404255,0.02127659574468085,0.0425531914893617,0.02127659574468085,positive,positive,positive,20260620T204132Z-0feccc02f1c2,2026-06-20T20:41:35.490092+00:00
1479688996132867,Nothing has changed. It's all drama everytime!,2026-06-20T20:41:32.582200+00:00,https://www.facebook.com/share/p/1Cv97GAZLh/,Nothing has changed. It's all drama everytime!,nothing has changed it s all drama everytime,8,,,,nothing has changed it s all drama everytime,"['nothing', 'has', 'changed', 'it', 's', 'all', 'drama', 'everytime']","['nothing', 'changed', 's', 'drama', 'everytime']","['nothing', 'changed', 's', 'drama', 'everytime']",nothing changed s drama everytime,False,0,no_energy_or_zesco_terms,,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,positive,positive,20260620T204132Z-0feccc02f1c2,2026-06-20T20:41:35.490092+00:00
1462887677749584,At least we had power from 10 -14hrs and my battery was full for the first time in many months lol,2026-06-20T20:41:32.582203+00:00,https://www.facebook.com/share/p/1Cv97GAZLh/,At least we had power from 10 -14hrs and my battery was full for the first time in many months lol,at least we had power from 10 14hrs and my battery was full for the first time in many months lol,21,,,,at least we had power from 10 14hrs and my battery was full for the first time in many months lol,"['at', 'least', 'we', 'had', 'power', 'from', '10', '14hrs', 'and', 'my', 'battery', 'was', 'full', 'for', 'the', 'first', 'time', 'in', 'many', 'months', 'lol']","['least', 'power', '10', '14hrs', 'battery', 'full', 'first', 'time', 'many', 'months', 'lol']","['least', 'power', '10', '14hrs', 'battery', 'full', 'first', 'time', 'many', 'months', 'lol']",least power 10 14hrs battery full first time many months lol,True,3,matched_energy_terms,power,True,0.4215,positive,0.4215,0.219,0.781,0.0,negative,0.4215,negative,False,0.0,,11,3,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.045454545454545456,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.045454545454545456,positive,positive,positive,20260620T204132Z-0feccc02f1c2,2026-06-20T20:41:35.490092+00:00
823574169989210,These guys promised 17 hours of load shedding in September and they failed to deliver and we thought they would give even 6 hours of power to residential areas in October they have failed the short term plan for zesco now is to wait for the rains ☔let's just pray the rains start early and they should last long and they should be heavy,2026-06-20T20:41:32.582205+00:00,https://www.facebook.com/share/p/1Cv97GAZLh/,These guys promised 17 hours of load shedding in September and they failed to deliver and we thought they would give even 6 hours of power to residential areas in October they have failed the short term plan for zesco now is to wait for the rains ☔let's just pray the rains start early and they should last long and they should be heavy,these guys promised 17 hours of load shedding in september and they failed to deliver and we thought they would give even 6 hours of power to residential areas in october they have failed the short term plan for zesco now is to wait for the rains ☔let s just pray the rains start early and they should last long and they should be heavy,65,,,,these guys promised 17 hours of load shedding in september and they failed to deliver and we thought they would give even 6 hours of power to residential areas in october they have failed the short term plan for zesco now is to wait for the rains let s just pray the rains start early and they should last long and they should be heavy,"['these', 'guys', 'promised', '17', 'hours', 'of', 'load', 'shedding', 'in', 'september', 'and', 'they', 'failed', 'to', 'deliver', 'and', 'we', 'thought', 'they', 'would', 'give', 'even', '6', 'hours', 'of', 'power', 'to', 'residential', 'areas', 'in', 'october', 'they', 'have', 'failed', 'the', 'short', 'term', 'plan', 'for', 'zesco', 'now', 'is', 'to', 'wait', 'for', 'the', 'rains', 'let', 's', 'just', 'pray', 'the', 'rains', 'start', 'early', 'and', 'they', 'should', 'last', 'long', 'and', 'they', 'should', 'be', 'heavy']","['guys', 'promised', '17', 'hours', 'load', 'shedding', 'september', 'failed', 'deliver', 'thought', 'would', 'give', 'even', '6', 'hours', 'power', 'residential', 'areas', 'october', 'failed', 'short', 'term', 'plan', 'zesco', 'now', 'wait', 'rains', 'let', 's', 'just', 'pray', 'rains', 'start', 'early', 'should', 'last', 'long', 'should', 'heavy']","['guys', 'promised', '17', 'hours', 'load', 'shedding', 'september', 'failed', 'deliver', 'thought', 'would', 'give', 'even', '6', 'hours', 'power', 'residential', 'areas', 'october', 'failed', 'short', 'term', 'plan', 'zesco', 'now', 'wait', 'rains', 'let', 's', 'just', 'pray', 'rains', 'start', 'early', 'should', 'last', 'long', 'should', 'heavy']",guys promised 17 hours load shedding september failed deliver thought would give even 6 hours power residential areas october failed short term plan zesco now wait rains let s just pray rains start early should last long should heavy,True,13,matched_energy_and_context_terms,"hours,load shedding,october,power,promised,zesco",True,-0.4215,negative,-0.4215,0.108,0.743,0.149,negative,-0.4215,negative,False,0.0,,39,6,0.0,0.15384615384615385,0.02564102564102564,0.02564102564102564,0.0,0.15384615384615385,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.02564102564102564,0.02564102564102564,0.0,0.15384615384615385,0.0,negative,negative,negative,20260620T204132Z-0feccc02f1c2,2026-06-20T20:41:35.490092+00:00
502478876083855,"The only power we have in Zambia is the ""POWER OF GOD"" any other powers are fake",2026-06-20T20:41:32.582209+00:00,https://www.facebook.com/share/p/1Cv97GAZLh/,"The only power we have in Zambia is the ""POWER OF GOD"" any other powers are fake",the only power we have in zambia is the power of god any other powers are fake,17,,,,the only power we have in zambia is the power of god any other powers are fake,"['the', 'only', 'power', 'we', 'have', 'in', 'zambia', 'is', 'the', 'power', 'of', 'god', 'any', 'other', 'powers', 'are', 'fake']","['only', 'power', 'zambia', 'power', 'god', 'other', 'powers', 'fake']","['only', 'power', 'zambia', 'power', 'god', 'other', 'powers', 'fake']",only power zambia power god other powers fake,True,3,matched_energy_terms,power,False,-0.25,negative,-0.25,0.188,0.536,0.277,negative,-0.25,negative,False,0.0,,8,2,0.0,0.125,0.125,0.125,0.0,0.125,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.125,0.0,0.125,0.0,negative,negative,negative,20260620T204132Z-0feccc02f1c2,2026-06-20T20:41:35.490092+00:00
