comment_id,text,timestamp,source_url,text_raw,text_clean,word_count,english_word_count,has_english_word,is_strict_english,emoji_removed_text,tokens,tokens_no_stopwords,tokens_lemmatized,processed_text,is_relevant,relevance_score,relevance_reason,relevance_terms,is_sarcastic,raw_compound,raw_label,compound,pos,neu,neg,label,corrected_compound,corrected_label,local_correction_applied,local_correction_score,local_correction_terms,nrc_token_count,nrc_matched_token_count,nrc_base_anger,nrc_base_anticipation,nrc_base_fear,nrc_base_trust,nrc_base_sadness,nrc_base_hope,nrc_base_frustration,local_emotion_applied,local_emotion_terms,local_emotion_match_count,local_anger_score,local_fear_score,local_trust_score,local_hope_score,local_sadness_score,local_frustration_score,nrc_anger,nrc_anticipation,nrc_fear,nrc_trust,nrc_sadness,nrc_hope,nrc_frustration,naive_bayes_prediction,logistic_regression_prediction,svm_prediction,analysis_batch_id,analysis_timestamp
1083999720156705,You're now taking Zambians for granted.,2025-09-12T05:55:11.000Z,https://www.facebook.com/100068447443740/posts/1098187275806177/,You're now taking Zambians for granted.,you re now taking zambians for granted,7,,,,you re now taking zambians for granted,"['you', 're', 'now', 'taking', 'zambians', 'for', 'granted']","['re', 'now', 'taking', 'zambians', 'granted']","['re', 'now', 'taking', 'zambians', 'granted']",re now taking zambians granted,False,0,no_energy_or_zesco_terms,,False,0.25,positive,-0.55,0.286,0.714,0.0,negative,-0.55,negative,True,-0.8,taking zambians for granted,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,negative,negative,20260809T003445Z-0a377717ae25,2026-08-09T00:34:46.462130+00:00
2084093975451888,So the increment will increase the level of water in the dam?,2025-09-12T08:08:27.000Z,https://www.facebook.com/100068447443740/posts/1098187275806177/,So the increment will increase the level of water in the dam?,so the increment will increase the level of water in the dam,12,,,,so the increment will increase the level of water in the dam,"['so', 'the', 'increment', 'will', 'increase', 'the', 'level', 'of', 'water', 'in', 'the', 'dam']","['increment', 'increase', 'level', 'water', 'dam']","['increment', 'increase', 'level', 'water', 'dam']",increment increase level water dam,False,0,no_energy_or_zesco_terms,,True,0.3182,positive,0.3182,0.173,0.827,0.0,negative,0.3182,negative,False,0.0,,12,2,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,positive,positive,positive,20260809T003445Z-0a377717ae25,2026-08-09T00:34:46.462130+00:00
1497036951331203,Do it quickly and increase at least by 50% we are entering an election period and we need such data to help us make an informed decision,2025-09-12T05:53:47.000Z,https://www.facebook.com/100068447443740/posts/1098187275806177/,Do it quickly and increase at least by 50% we are entering an election period and we need such data to help us make an informed decision,do it quickly and increase at least by 50 we are entering an election period and we need such data to help us make an informed decision,27,,,,do it quickly and increase at least by 50 we are entering an election period and we need such data to help us make an informed decision,"['do', 'it', 'quickly', 'and', 'increase', 'at', 'least', 'by', '50', 'we', 'are', 'entering', 'an', 'election', 'period', 'and', 'we', 'need', 'such', 'data', 'to', 'help', 'us', 'make', 'an', 'informed', 'decision']","['quickly', 'increase', 'least', '50', 'entering', 'election', 'period', 'need', 'such', 'data', 'help', 'us', 'make', 'informed', 'decision']","['quickly', 'increase', 'least', '50', 'entering', 'election', 'period', 'need', 'such', 'data', 'help', 'us', 'make', 'informed', 'decision']",quickly increase least 50 entering election period need such data help us make informed decision,False,0,no_energy_or_zesco_terms,,True,0.6124,positive,0.6124,0.167,0.833,0.0,negative,0.6124,negative,False,0.0,,27,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,positive,positive,20260809T003445Z-0a377717ae25,2026-08-09T00:34:46.462130+00:00
2061777927912864,Weren't the current tariffs increased because of the same reason? They think we have pea-sized memories ai?,2025-09-12T06:18:07.000Z,https://www.facebook.com/100068447443740/posts/1098187275806177/,Weren't the current tariffs increased because of the same reason? They think we have pea-sized memories ai?,weren t the current tariffs increased because of the same reason they think we have pea sized memories ai,19,,,,weren t the current tariffs increased because of the same reason they think we have pea sized memories ai,"['weren', 't', 'the', 'current', 'tariffs', 'increased', 'because', 'of', 'the', 'same', 'reason', 'they', 'think', 'we', 'have', 'pea', 'sized', 'memories', 'ai']","['weren', 't', 'current', 'tariffs', 'increased', 'because', 'same', 'reason', 'think', 'pea', 'sized', 'memories', 'ai']","['weren', 't', 'current', 'tariffs', 'increased', 'because', 'same', 'reason', 'think', 'pea', 'sized', 'memories', 'ai']",weren t current tariffs increased because same reason think pea sized memories ai,False,0,no_energy_or_zesco_terms,,True,0.3527,positive,-0.4473,0.133,0.867,0.0,negative,-0.4473,negative,True,-0.8,pea sized memories,18,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,neutral,negative,20260809T003445Z-0a377717ae25,2026-08-09T00:34:46.462130+00:00
1122223516042970,"In Psquare's voice, ""these are temptations with a little confusion, oh oh oh oh...""",2025-09-12T06:28:16.000Z,https://www.facebook.com/100068447443740/posts/1098187275806177/,"In Psquare's voice, ""these are temptations with a little confusion, oh oh oh oh...""",in psquare s voice these are temptations with a little confusion oh oh oh oh,15,,,,in psquare s voice these are temptations with a little confusion oh oh oh oh,"['in', 'psquare', 's', 'voice', 'these', 'are', 'temptations', 'with', 'a', 'little', 'confusion', 'oh', 'oh', 'oh', 'oh']","['psquare', 's', 'voice', 'temptations', 'little', 'confusion', 'oh', 'oh', 'oh', 'oh']","['psquare', 's', 'voice', 'temptations', 'little', 'confusion', 'oh', 'oh', 'oh', 'oh']",psquare s voice temptations little confusion oh oh oh oh,False,0,no_energy_or_zesco_terms,,False,-0.228,negative,-0.228,0.0,0.863,0.137,negative,-0.228,negative,False,0.0,,14,1,0.0714285714285714,0.0,0.0714285714285714,0.0,0.0,0.0,0.0357142857142857,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0714285714285714,0.0,0.0,0.0,0.0357142857142857,neutral,neutral,neutral,20260809T003445Z-0a377717ae25,2026-08-09T00:34:46.462130+00:00
1109294897534872,The same electricity we rarely have 🤔,2025-09-12T07:57:39.000Z,https://www.facebook.com/100068447443740/posts/1098187275806177/,The same electricity we rarely have 🤔,the same electricity we rarely have 🤔,6,,,,the same electricity we rarely have,"['the', 'same', 'electricity', 'we', 'rarely', 'have']","['same', 'electricity', 'rarely']","['same', 'electricity', 'rarely']",same electricity rarely,True,3,matched_energy_terms,electricity,False,0.0,neutral,-0.7,0.0,1.0,0.0,negative,-0.7,negative,True,-0.7,rarely have,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,neutral,neutral,20260809T003445Z-0a377717ae25,2026-08-09T00:34:46.462130+00:00
787782870329527,The same power that we can't see? Tekutwangasha uku nomba?,2025-09-12T07:26:25.000Z,https://www.facebook.com/100068447443740/posts/1098187275806177/,The same power that we can't see? Tekutwangasha uku nomba?,the same power that we can t see tekutwangasha uku nomba,11,,,,the same power that we can t see tekutwangasha uku nomba,"['the', 'same', 'power', 'that', 'we', 'can', 't', 'see', 'tekutwangasha', 'uku', 'nomba']","['same', 'power', 't', 'see', 'tekutwangasha', 'uku', 'nomba']","['same', 'power', 't', 'see', 'tekutwangasha', 'uku', 'nomba']",same power t see tekutwangasha uku nomba,True,3,matched_energy_terms,power,True,0.0,neutral,-0.7,0.0,1.0,0.0,negative,-0.7,negative,True,-0.7,can't see,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,neutral,neutral,20260809T003445Z-0a377717ae25,2026-08-09T00:34:46.462130+00:00
24988352280782987,"Even if they increase , as if theirs Power , ifya Bupuba fye 🚶🚶🔥🔥",2025-09-12T06:24:20.000Z,https://www.facebook.com/100068447443740/posts/1098187275806177/,"Even if they increase , as if theirs Power , ifya Bupuba fye 🚶🚶🔥🔥",even if they increase as if theirs power ifya bupuba fye 🚶🚶🔥🔥,11,,,,even if they increase as if theirs power ifya bupuba fye,"['even', 'if', 'they', 'increase', 'as', 'if', 'theirs', 'power', 'ifya', 'bupuba', 'fye']","['even', 'increase', 'theirs', 'power', 'ifya', 'bupuba', 'fye']","['even', 'increase', 'theirs', 'power', 'ifya', 'bupuba', 'fye']",even increase theirs power ifya bupuba fye,True,3,matched_energy_terms,power,True,0.3182,positive,-1.0,0.173,0.827,0.0,negative,-1.0,negative,True,-1.0,ifya bupuba fye,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,fye,1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,negative,negative,negative,20260809T003445Z-0a377717ae25,2026-08-09T00:34:46.462130+00:00
751790887852813,Increasing in order to reduce load shedding through self reliance 😅😅😅😅,2025-09-12T05:57:09.000Z,https://www.facebook.com/100068447443740/posts/1098187275806177/,Increasing in order to reduce load shedding through self reliance 😅😅😅😅,increasing in order to reduce load shedding through self reliance 😅😅😅😅,10,,,,increasing in order to reduce load shedding through self reliance,"['increasing', 'in', 'order', 'to', 'reduce', 'load', 'shedding', 'through', 'self', 'reliance']","['increasing', 'order', 'reduce', 'load', 'shedding', 'through', 'self', 'reliance']","['increasing', 'order', 'reduce', 'load', 'shedding', 'through', 'self', 'reliance']",increasing order reduce load shedding through self reliance,True,4,matched_energy_terms,load shedding,True,0.0,neutral,0.0,0.0,1.0,0.0,negative,0.0,negative,False,0.0,,10,1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,neutral,neutral,neutral,20260809T003445Z-0a377717ae25,2026-08-09T00:34:46.462130+00:00
1405717930500375,"Iyee sure....salt to be added to injury, why not increase to the ones sold to other countries mwebantu? Iyeee awe sure.",2025-09-12T06:38:19.000Z,https://www.facebook.com/100068447443740/posts/1098187275806177/,"Iyee sure....salt to be added to injury, why not increase to the ones sold to other countries mwebantu? Iyeee awe sure.",iyee sure salt to be added to injury why not increase to the ones sold to other countries mwebantu iyeee awe sure,22,,,,iyee sure salt to be added to injury why not increase to the ones sold to other countries mwebantu iyeee awe sure,"['iyee', 'sure', 'salt', 'to', 'be', 'added', 'to', 'injury', 'why', 'not', 'increase', 'to', 'the', 'ones', 'sold', 'to', 'other', 'countries', 'mwebantu', 'iyeee', 'awe', 'sure']","['iyee', 'sure', 'salt', 'added', 'injury', 'increase', 'ones', 'sold', 'other', 'countries', 'mwebantu', 'iyeee', 'awe', 'sure']","['iyee', 'sure', 'salt', 'added', 'injury', 'increase', 'ones', 'sold', 'other', 'countries', 'mwebantu', 'iyeee', 'awe', 'sure']",iyee sure salt added injury increase ones sold other countries mwebantu iyeee awe sure,False,0,no_energy_or_zesco_terms,,False,-0.3532,negative,-1.0,0.092,0.718,0.19,negative,-1.0,negative,True,-0.7,awe,22,2,0.0454545454545454,0.0,0.0454545454545454,0.0,0.0454545454545454,0.0,0.0454545454545454,True,mwebantu,1,0.1,0.0,0.0,0.0,0.1,0.2,0.1454545454545454,0.0,0.0454545454545454,0.0,0.1454545454545454,0.0,0.2454545454545454,negative,negative,negative,20260809T003445Z-0a377717ae25,2026-08-09T00:34:46.462130+00:00
